nation n##n.n_nationkey,<,2#2
nation n##n.n_nationkey,<,4#4
nation n##n.n_nationkey,<,6#6
nation n##n.n_nationkey,<,8#8
nation n##n.n_nationkey,<,10#10
nation n##n.n_nationkey,<,12#12
nation n##n.n_nationkey,<,14#14
nation n##n.n_nationkey,<,16#16
nation n##n.n_nationkey,<,18#18
nation n##n.n_nationkey,<,20#20
nation n##n.n_nationkey,<,22#22
nation n##n.n_nationkey,<,24#24
orders o##o.o_orderkey,<,4641287,o.o_totalprice,>,423318.15,o.o_orderdate,>,'1992-01-01'#1015
orders o##o.o_orderkey,<,4641287,o.o_totalprice,>,423318.15,o.o_orderdate,>,'1994-01-01'#723
orders o##o.o_orderkey,<,4641287,o.o_totalprice,>,423318.15,o.o_orderdate,>,'1995-06-01'#487
orders o##o.o_orderkey,<,4641287,o.o_totalprice,>,423318.15,o.o_orderdate,>,'1996-12-01'#244
region r##r.r_regionkey,=,0#1
region r##r.r_regionkey,=,1#1
region r##r.r_regionkey,=,2#1
region r##r.r_regionkey,=,3#1
region r##r.r_regionkey,=,4#1
lineitem l##l.l_quantity,>,5,l.l_discount,=,0.07#491870
lineitem l##l.l_quantity,>,10,l.l_discount,=,0.07#437314
lineitem l##l.l_quantity,>,15,l.l_discount,=,0.07#382603
lineitem l##l.l_quantity,>,20,l.l_discount,=,0.07#327826
lineitem l##l.l_quantity,>,25,l.l_discount,=,0.07#273489
lineitem l##l.l_quantity,>,30,l.l_discount,=,0.07#218773
lineitem l##l.l_quantity,>,35,l.l_discount,=,0.07#163806
lineitem l##l.l_quantity,>,40,l.l_discount,=,0.07#109419
lineitem l##l.l_quantity,>,45,l.l_discount,=,0.07#54779
nation n##n.n_nationkey,=,0#1
nation n##n.n_nationkey,=,2#1
nation n##n.n_nationkey,=,4#1
nation n##n.n_nationkey,=,6#1
nation n##n.n_nationkey,=,8#1
nation n##n.n_nationkey,=,10#1
nation n##n.n_nationkey,=,12#1
nation n##n.n_nationkey,=,14#1
nation n##n.n_nationkey,=,16#1
nation n##n.n_nationkey,=,18#1
nation n##n.n_nationkey,=,20#1
nation n##n.n_nationkey,=,22#1
nation n##n.n_nationkey,=,24#1
region r##r.r_regionkey,=,0#1
region r##r.r_regionkey,=,1#1
region r##r.r_regionkey,=,2#1
region r##r.r_regionkey,=,3#1
region r##r.r_regionkey,=,4#1
nation n##n.n_nationkey,<,2#2
nation n##n.n_nationkey,<,4#4
nation n##n.n_nationkey,<,6#6
nation n##n.n_nationkey,<,8#8
nation n##n.n_nationkey,<,10#10
nation n##n.n_nationkey,<,12#12
nation n##n.n_nationkey,<,14#14
nation n##n.n_nationkey,<,16#16
nation n##n.n_nationkey,<,18#18
nation n##n.n_nationkey,<,20#20
nation n##n.n_nationkey,<,22#22
nation n##n.n_nationkey,<,24#24
nation n##n.n_nationkey,<,2#2
nation n##n.n_nationkey,<,4#4
nation n##n.n_nationkey,<,6#6
nation n##n.n_nationkey,<,8#8
nation n##n.n_nationkey,<,10#10
nation n##n.n_nationkey,<,12#12
nation n##n.n_nationkey,<,14#14
nation n##n.n_nationkey,<,16#16
nation n##n.n_nationkey,<,18#18
nation n##n.n_nationkey,<,20#20
nation n##n.n_nationkey,<,22#22
nation n##n.n_nationkey,<,24#24
region r##r.r_regionkey,>,0#4
region r##r.r_regionkey,>,1#3
region r##r.r_regionkey,>,2#2
region r##r.r_regionkey,>,3#1
customer c##c.c_custkey,<,10000,c.c_acctbal,<,5942.41#6359
customer c##c.c_custkey,<,30000,c.c_acctbal,<,5942.41#19072
customer c##c.c_custkey,<,50000,c.c_acctbal,<,5942.41#31646
customer c##c.c_custkey,<,70000,c.c_acctbal,<,5942.41#44179
customer c##c.c_custkey,<,90000,c.c_acctbal,<,5942.41#56930
customer c##c.c_custkey,<,110000,c.c_acctbal,<,5942.41#69571
customer c##c.c_custkey,<,130000,c.c_acctbal,<,5942.41#82055
lineitem l##l.l_extendedprice,>,30464.79,l.l_commitdate,<,'1995-11-03',l.l_quantity,>,5,l.l_shipdate,>,'1994-01-18'#960015
lineitem l##l.l_extendedprice,>,30464.79,l.l_commitdate,<,'1995-11-03',l.l_quantity,>,10,l.l_shipdate,>,'1994-01-18'#960015
lineitem l##l.l_extendedprice,>,30464.79,l.l_commitdate,<,'1995-11-03',l.l_quantity,>,15,l.l_shipdate,>,'1994-01-18'#959608
lineitem l##l.l_extendedprice,>,30464.79,l.l_commitdate,<,'1995-11-03',l.l_quantity,>,20,l.l_shipdate,>,'1994-01-18'#911263
lineitem l##l.l_extendedprice,>,30464.79,l.l_commitdate,<,'1995-11-03',l.l_quantity,>,25,l.l_shipdate,>,'1994-01-18'#801561
lineitem l##l.l_extendedprice,>,30464.79,l.l_commitdate,<,'1995-11-03',l.l_quantity,>,30,l.l_shipdate,>,'1994-01-18'#653258
lineitem l##l.l_extendedprice,>,30464.79,l.l_commitdate,<,'1995-11-03',l.l_quantity,>,35,l.l_shipdate,>,'1994-01-18'#489929
lineitem l##l.l_extendedprice,>,30464.79,l.l_commitdate,<,'1995-11-03',l.l_quantity,>,40,l.l_shipdate,>,'1994-01-18'#326894
lineitem l##l.l_extendedprice,>,30464.79,l.l_commitdate,<,'1995-11-03',l.l_quantity,>,45,l.l_shipdate,>,'1994-01-18'#163281
customer c##c.c_custkey,=,10000#1
customer c##c.c_custkey,=,30000#1
customer c##c.c_custkey,=,50000#1
customer c##c.c_custkey,=,70000#1
customer c##c.c_custkey,=,90000#1
customer c##c.c_custkey,=,110000#1
customer c##c.c_custkey,=,130000#1
supplier s##s.s_acctbal,>,1963.22,s.s_suppkey,<,10000#7329
supplier s##s.s_acctbal,>,1963.22,s.s_suppkey,<,25000#7330
supplier s##s.s_acctbal,>,1963.22,s.s_suppkey,<,40000#7330
supplier s##s.s_acctbal,>,1963.22,s.s_suppkey,<,55000#7330
supplier s##s.s_acctbal,>,1963.22,s.s_suppkey,<,70000#7330
supplier s##s.s_acctbal,>,1963.22,s.s_suppkey,<,85000#7330
supplier s##s.s_acctbal,>,1963.22,s.s_suppkey,<,100000#7330
part p##p.p_partkey,<,190503,p.p_size,<,5#15487
part p##p.p_partkey,<,190503,p.p_size,<,10#34640
part p##p.p_partkey,<,190503,p.p_size,<,15#53995
part p##p.p_partkey,<,190503,p.p_size,<,20#72801
part p##p.p_partkey,<,190503,p.p_size,<,25#91864
part p##p.p_partkey,<,190503,p.p_size,<,30#110769
part p##p.p_partkey,<,190503,p.p_size,<,35#129857
part p##p.p_partkey,<,190503,p.p_size,<,40#148921
part p##p.p_partkey,<,190503,p.p_size,<,45#167898
part p##p.p_partkey,<,190503,p.p_size,<,50#186815
part p##p.p_size,<,5,p.p_partkey,<,85377#7086
part p##p.p_size,<,10,p.p_partkey,<,85377#15717
part p##p.p_size,<,15,p.p_partkey,<,85377#24417
part p##p.p_size,<,20,p.p_partkey,<,85377#32764
part p##p.p_size,<,25,p.p_partkey,<,85377#41344
part p##p.p_size,<,30,p.p_partkey,<,85377#49717
part p##p.p_size,<,35,p.p_partkey,<,85377#58167
part p##p.p_size,<,40,p.p_partkey,<,85377#66740
part p##p.p_size,<,45,p.p_partkey,<,85377#75140
part p##p.p_size,<,50,p.p_partkey,<,85377#83683
lineitem l##l.l_shipdate,>,'1992-01-01'#6001215
lineitem l##l.l_shipdate,>,'1994-01-01'#4333702
lineitem l##l.l_shipdate,>,'1995-06-01'#3045231
lineitem l##l.l_shipdate,>,'1996-12-01'#1673640
nation n##n.n_nationkey,<,2#2
nation n##n.n_nationkey,<,4#4
nation n##n.n_nationkey,<,6#6
nation n##n.n_nationkey,<,8#8
nation n##n.n_nationkey,<,10#10
nation n##n.n_nationkey,<,12#12
nation n##n.n_nationkey,<,14#14
nation n##n.n_nationkey,<,16#16
nation n##n.n_nationkey,<,18#18
nation n##n.n_nationkey,<,20#20
nation n##n.n_nationkey,<,22#22
nation n##n.n_nationkey,<,24#24
lineitem l##l.l_commitdate,=,'1994-01-01'#2553
lineitem l##l.l_commitdate,=,'1996-01-01'#2589
lineitem l##l.l_commitdate,=,'1998-01-01'#2537
nation n##n.n_nationkey,>,0#24
nation n##n.n_nationkey,>,2#22
nation n##n.n_nationkey,>,4#20
nation n##n.n_nationkey,>,6#18
nation n##n.n_nationkey,>,8#16
nation n##n.n_nationkey,>,10#14
nation n##n.n_nationkey,>,12#12
nation n##n.n_nationkey,>,14#10
nation n##n.n_nationkey,>,16#8
nation n##n.n_nationkey,>,18#6
nation n##n.n_nationkey,>,20#4
nation n##n.n_nationkey,>,22#2
lineitem l##l.l_quantity,<,5,l.l_shipdate,<,'1993-09-15'#111282
lineitem l##l.l_quantity,<,10,l.l_shipdate,<,'1993-09-15'#250684
lineitem l##l.l_quantity,<,15,l.l_shipdate,<,'1993-09-15'#389956
lineitem l##l.l_quantity,<,20,l.l_shipdate,<,'1993-09-15'#529710
lineitem l##l.l_quantity,<,25,l.l_shipdate,<,'1993-09-15'#669046
lineitem l##l.l_quantity,<,30,l.l_shipdate,<,'1993-09-15'#808301
lineitem l##l.l_quantity,<,35,l.l_shipdate,<,'1993-09-15'#948104
lineitem l##l.l_quantity,<,40,l.l_shipdate,<,'1993-09-15'#1087371
lineitem l##l.l_quantity,<,45,l.l_shipdate,<,'1993-09-15'#1227320
lineitem l##l.l_quantity,<,50,l.l_shipdate,<,'1993-09-15'#1367074
region r##r.r_regionkey,<,1#1
region r##r.r_regionkey,<,2#2
region r##r.r_regionkey,<,3#3
region r##r.r_regionkey,<,4#4
region r##r.r_regionkey,=,0#1
region r##r.r_regionkey,=,1#1
region r##r.r_regionkey,=,2#1
region r##r.r_regionkey,=,3#1
region r##r.r_regionkey,=,4#1
lineitem l##l.l_shipdate,=,'1994-01-01'#2440
lineitem l##l.l_shipdate,=,'1995-06-01'#2516
lineitem l##l.l_shipdate,=,'1996-12-01'#2530
lineitem l##l.l_shipdate,=,'1998-12-01'#18
nation n##n.n_nationkey,=,0#1
nation n##n.n_nationkey,=,2#1
nation n##n.n_nationkey,=,4#1
nation n##n.n_nationkey,=,6#1
nation n##n.n_nationkey,=,8#1
nation n##n.n_nationkey,=,10#1
nation n##n.n_nationkey,=,12#1
nation n##n.n_nationkey,=,14#1
nation n##n.n_nationkey,=,16#1
nation n##n.n_nationkey,=,18#1
nation n##n.n_nationkey,=,20#1
nation n##n.n_nationkey,=,22#1
nation n##n.n_nationkey,=,24#1
customer c##c.c_custkey,=,10000#1
customer c##c.c_custkey,=,30000#1
customer c##c.c_custkey,=,50000#1
customer c##c.c_custkey,=,70000#1
customer c##c.c_custkey,=,90000#1
customer c##c.c_custkey,=,110000#1
customer c##c.c_custkey,=,130000#1
region r##r.r_regionkey,<,1#1
region r##r.r_regionkey,<,2#2
region r##r.r_regionkey,<,3#3
region r##r.r_regionkey,<,4#4
nation n##n.n_nationkey,=,0#1
nation n##n.n_nationkey,=,2#1
nation n##n.n_nationkey,=,4#1
nation n##n.n_nationkey,=,6#1
nation n##n.n_nationkey,=,8#1
nation n##n.n_nationkey,=,10#1
nation n##n.n_nationkey,=,12#1
nation n##n.n_nationkey,=,14#1
nation n##n.n_nationkey,=,16#1
nation n##n.n_nationkey,=,18#1
nation n##n.n_nationkey,=,20#1
nation n##n.n_nationkey,=,22#1
nation n##n.n_nationkey,=,24#1
orders o##o.o_totalprice,<,238174.11,o.o_orderkey,<,1075408,o.o_orderdate,<,'1994-01-01'#66156
orders o##o.o_totalprice,<,238174.11,o.o_orderkey,<,1075408,o.o_orderdate,<,'1995-06-01'#113583
orders o##o.o_totalprice,<,238174.11,o.o_orderkey,<,1075408,o.o_orderdate,<,'1996-12-01'#163650
orders o##o.o_totalprice,<,238174.11,o.o_orderkey,<,1075408,o.o_orderdate,<,'1998-12-01'#219477
customer c##c.c_custkey,>,10000#140000
customer c##c.c_custkey,>,30000#120000
customer c##c.c_custkey,>,50000#100000
customer c##c.c_custkey,>,70000#80000
customer c##c.c_custkey,>,90000#60000
customer c##c.c_custkey,>,110000#40000
customer c##c.c_custkey,>,130000#20000
orders o##o.o_orderdate,=,'1992-01-01',o.o_orderkey,<,1548762#161
orders o##o.o_orderdate,=,'1994-01-01',o.o_orderkey,<,1548762#155
orders o##o.o_orderdate,=,'1995-06-01',o.o_orderkey,<,1548762#154
orders o##o.o_orderdate,=,'1996-12-01',o.o_orderkey,<,1548762#157
part p##p.p_retailprice,>,1181.98,p.p_size,>,5#147016
part p##p.p_retailprice,>,1181.98,p.p_size,>,10#130446
part p##p.p_retailprice,>,1181.98,p.p_size,>,15#114044
part p##p.p_retailprice,>,1181.98,p.p_size,>,20#97860
part p##p.p_retailprice,>,1181.98,p.p_size,>,25#81585
part p##p.p_retailprice,>,1181.98,p.p_size,>,30#65147
part p##p.p_retailprice,>,1181.98,p.p_size,>,35#48825
part p##p.p_retailprice,>,1181.98,p.p_size,>,40#32405
part p##p.p_retailprice,>,1181.98,p.p_size,>,45#16301
part p##p.p_size,<,5#16209
part p##p.p_size,<,10#36297
part p##p.p_size,<,15#56606
part p##p.p_size,<,20#76369
part p##p.p_size,<,25#96359
part p##p.p_size,<,30#116248
part p##p.p_size,<,35#136244
part p##p.p_size,<,40#156303
part p##p.p_size,<,45#176220
part p##p.p_size,<,50#196111
customer c##c.c_custkey,=,10000#1
customer c##c.c_custkey,=,30000#1
customer c##c.c_custkey,=,50000#1
customer c##c.c_custkey,=,70000#1
customer c##c.c_custkey,=,90000#1
customer c##c.c_custkey,=,110000#1
customer c##c.c_custkey,=,130000#1
nation n##n.n_nationkey,=,0#1
nation n##n.n_nationkey,=,2#1
nation n##n.n_nationkey,=,4#1
nation n##n.n_nationkey,=,6#1
nation n##n.n_nationkey,=,8#1
nation n##n.n_nationkey,=,10#1
nation n##n.n_nationkey,=,12#1
nation n##n.n_nationkey,=,14#1
nation n##n.n_nationkey,=,16#1
nation n##n.n_nationkey,=,18#1
nation n##n.n_nationkey,=,20#1
nation n##n.n_nationkey,=,22#1
nation n##n.n_nationkey,=,24#1
orders o##o.o_totalprice,<,234055.27,o.o_orderdate,=,'1992-01-01'#506
orders o##o.o_totalprice,<,234055.27,o.o_orderdate,=,'1994-01-01'#513
orders o##o.o_totalprice,<,234055.27,o.o_orderdate,=,'1995-06-01'#499
orders o##o.o_totalprice,<,234055.27,o.o_orderdate,=,'1996-12-01'#471
nation n##n.n_nationkey,=,0#1
nation n##n.n_nationkey,=,2#1
nation n##n.n_nationkey,=,4#1
nation n##n.n_nationkey,=,6#1
nation n##n.n_nationkey,=,8#1
nation n##n.n_nationkey,=,10#1
nation n##n.n_nationkey,=,12#1
nation n##n.n_nationkey,=,14#1
nation n##n.n_nationkey,=,16#1
nation n##n.n_nationkey,=,18#1
nation n##n.n_nationkey,=,20#1
nation n##n.n_nationkey,=,22#1
nation n##n.n_nationkey,=,24#1
part p##p.p_size,=,5#4062
part p##p.p_size,=,10#4177
part p##p.p_size,=,15#3907
part p##p.p_size,=,20#3963
part p##p.p_size,=,25#3949
part p##p.p_size,=,30#4127
part p##p.p_size,=,35#4088
part p##p.p_size,=,40#3970
part p##p.p_size,=,45#3893
part p##p.p_size,=,50#3889
nation n##n.n_nationkey,>,0#24
nation n##n.n_nationkey,>,2#22
nation n##n.n_nationkey,>,4#20
nation n##n.n_nationkey,>,6#18
nation n##n.n_nationkey,>,8#16
nation n##n.n_nationkey,>,10#14
nation n##n.n_nationkey,>,12#12
nation n##n.n_nationkey,>,14#10
nation n##n.n_nationkey,>,16#8
nation n##n.n_nationkey,>,18#6
nation n##n.n_nationkey,>,20#4
nation n##n.n_nationkey,>,22#2
region r##r.r_regionkey,=,0#1
region r##r.r_regionkey,=,1#1
region r##r.r_regionkey,=,2#1
region r##r.r_regionkey,=,3#1
region r##r.r_regionkey,=,4#1
orders o##o.o_orderdate,=,'1992-01-01'#621
orders o##o.o_orderdate,=,'1994-01-01'#633
orders o##o.o_orderdate,=,'1995-06-01'#632
orders o##o.o_orderdate,=,'1996-12-01'#610
part p##p.p_retailprice,<,1334.29,p.p_size,<,5#5529
part p##p.p_retailprice,<,1334.29,p.p_size,<,10#12282
part p##p.p_retailprice,<,1334.29,p.p_size,<,15#19119
part p##p.p_retailprice,<,1334.29,p.p_size,<,20#25791
part p##p.p_retailprice,<,1334.29,p.p_size,<,25#32525
part p##p.p_retailprice,<,1334.29,p.p_size,<,30#39074
part p##p.p_retailprice,<,1334.29,p.p_size,<,35#45787
part p##p.p_retailprice,<,1334.29,p.p_size,<,40#52335
part p##p.p_retailprice,<,1334.29,p.p_size,<,45#58997
part p##p.p_retailprice,<,1334.29,p.p_size,<,50#65631
nation n##n.n_nationkey,>,0#24
nation n##n.n_nationkey,>,2#22
nation n##n.n_nationkey,>,4#20
nation n##n.n_nationkey,>,6#18
nation n##n.n_nationkey,>,8#16
nation n##n.n_nationkey,>,10#14
nation n##n.n_nationkey,>,12#12
nation n##n.n_nationkey,>,14#10
nation n##n.n_nationkey,>,16#8
nation n##n.n_nationkey,>,18#6
nation n##n.n_nationkey,>,20#4
nation n##n.n_nationkey,>,22#2
lineitem l##l.l_commitdate,>,'1993-02-07',l.l_shipdate,>,'1993-01-23',l.l_quantity,=,5,l.l_discount,=,0.04#9341
lineitem l##l.l_commitdate,>,'1993-02-07',l.l_shipdate,>,'1993-01-23',l.l_quantity,=,10,l.l_discount,=,0.04#9186
lineitem l##l.l_commitdate,>,'1993-02-07',l.l_shipdate,>,'1993-01-23',l.l_quantity,=,15,l.l_discount,=,0.04#9350
lineitem l##l.l_commitdate,>,'1993-02-07',l.l_shipdate,>,'1993-01-23',l.l_quantity,=,20,l.l_discount,=,0.04#9527
lineitem l##l.l_commitdate,>,'1993-02-07',l.l_shipdate,>,'1993-01-23',l.l_quantity,=,25,l.l_discount,=,0.04#9456
lineitem l##l.l_commitdate,>,'1993-02-07',l.l_shipdate,>,'1993-01-23',l.l_quantity,=,30,l.l_discount,=,0.04#9444
lineitem l##l.l_commitdate,>,'1993-02-07',l.l_shipdate,>,'1993-01-23',l.l_quantity,=,35,l.l_discount,=,0.04#9364
lineitem l##l.l_commitdate,>,'1993-02-07',l.l_shipdate,>,'1993-01-23',l.l_quantity,=,40,l.l_discount,=,0.04#9434
lineitem l##l.l_commitdate,>,'1993-02-07',l.l_shipdate,>,'1993-01-23',l.l_quantity,=,45,l.l_discount,=,0.04#9187
lineitem l##l.l_commitdate,>,'1993-02-07',l.l_shipdate,>,'1993-01-23',l.l_quantity,=,50,l.l_discount,=,0.04#9218
orders o##o.o_orderdate,<,'1994-01-01',o.o_orderkey,<,4809566#363408
orders o##o.o_orderdate,<,'1995-06-01',o.o_orderkey,<,4809566#621833
orders o##o.o_orderdate,<,'1996-12-01',o.o_orderkey,<,4809566#897257
orders o##o.o_orderdate,<,'1998-12-01',o.o_orderkey,<,4809566#1202391
region r##r.r_regionkey,>,0#4
region r##r.r_regionkey,>,1#3
region r##r.r_regionkey,>,2#2
region r##r.r_regionkey,>,3#1
customer c##c.c_custkey,>,10000#140000
customer c##c.c_custkey,>,30000#120000
customer c##c.c_custkey,>,50000#100000
customer c##c.c_custkey,>,70000#80000
customer c##c.c_custkey,>,90000#60000
customer c##c.c_custkey,>,110000#40000
customer c##c.c_custkey,>,130000#20000
nation n##n.n_nationkey,=,0#1
nation n##n.n_nationkey,=,2#1
nation n##n.n_nationkey,=,4#1
nation n##n.n_nationkey,=,6#1
nation n##n.n_nationkey,=,8#1
nation n##n.n_nationkey,=,10#1
nation n##n.n_nationkey,=,12#1
nation n##n.n_nationkey,=,14#1
nation n##n.n_nationkey,=,16#1
nation n##n.n_nationkey,=,18#1
nation n##n.n_nationkey,=,20#1
nation n##n.n_nationkey,=,22#1
nation n##n.n_nationkey,=,24#1
lineitem l##l.l_discount,=,0.03,l.l_commitdate,=,'1994-01-01',l.l_extendedprice,<,69910.74#224
lineitem l##l.l_discount,=,0.03,l.l_commitdate,=,'1996-01-01',l.l_extendedprice,<,69910.74#211
lineitem l##l.l_discount,=,0.03,l.l_commitdate,=,'1998-01-01',l.l_extendedprice,<,69910.74#195
customer c##c.c_acctbal,>,-5.24,c.c_custkey,<,10000#9038
customer c##c.c_acctbal,>,-5.24,c.c_custkey,<,30000#27212
customer c##c.c_acctbal,>,-5.24,c.c_custkey,<,50000#45448
customer c##c.c_acctbal,>,-5.24,c.c_custkey,<,70000#63687
customer c##c.c_acctbal,>,-5.24,c.c_custkey,<,90000#81772
customer c##c.c_acctbal,>,-5.24,c.c_custkey,<,110000#99996
customer c##c.c_acctbal,>,-5.24,c.c_custkey,<,130000#118159
lineitem l##l.l_shipdate,<,'1994-01-01',l.l_extendedprice,<,33700.79#762025
lineitem l##l.l_shipdate,<,'1995-06-01',l.l_extendedprice,<,33700.79#1351551
lineitem l##l.l_shipdate,<,'1996-12-01',l.l_extendedprice,<,33700.79#1979508
lineitem l##l.l_shipdate,<,'1998-12-01',l.l_extendedprice,<,33700.79#2747601
orders o##o.o_orderdate,<,'1994-01-01'#453734
orders o##o.o_orderdate,<,'1995-06-01'#776080
orders o##o.o_orderdate,<,'1996-12-01'#1119310
orders o##o.o_orderdate,<,'1998-12-01'#1500000
nation n##n.n_nationkey,<,2#2
nation n##n.n_nationkey,<,4#4
nation n##n.n_nationkey,<,6#6
nation n##n.n_nationkey,<,8#8
nation n##n.n_nationkey,<,10#10
nation n##n.n_nationkey,<,12#12
nation n##n.n_nationkey,<,14#14
nation n##n.n_nationkey,<,16#16
nation n##n.n_nationkey,<,18#18
nation n##n.n_nationkey,<,20#20
nation n##n.n_nationkey,<,22#22
nation n##n.n_nationkey,<,24#24
customer c##c.c_custkey,<,10000#9999
customer c##c.c_custkey,<,30000#29999
customer c##c.c_custkey,<,50000#49999
customer c##c.c_custkey,<,70000#69999
customer c##c.c_custkey,<,90000#89999
customer c##c.c_custkey,<,110000#109999
customer c##c.c_custkey,<,130000#129999
part p##p.p_size,=,5,p.p_retailprice,>,714.79#4062
part p##p.p_size,=,10,p.p_retailprice,>,714.79#4177
part p##p.p_size,=,15,p.p_retailprice,>,714.79#3907
part p##p.p_size,=,20,p.p_retailprice,>,714.79#3963
part p##p.p_size,=,25,p.p_retailprice,>,714.79#3949
part p##p.p_size,=,30,p.p_retailprice,>,714.79#4127
part p##p.p_size,=,35,p.p_retailprice,>,714.79#4088
part p##p.p_size,=,40,p.p_retailprice,>,714.79#3970
part p##p.p_size,=,45,p.p_retailprice,>,714.79#3893
part p##p.p_size,=,50,p.p_retailprice,>,714.79#3889
customer c##c.c_acctbal,<,5806.87,c.c_custkey,<,10000#6244
customer c##c.c_acctbal,<,5806.87,c.c_custkey,<,30000#18723
customer c##c.c_acctbal,<,5806.87,c.c_custkey,<,50000#31036
customer c##c.c_acctbal,<,5806.87,c.c_custkey,<,70000#43327
customer c##c.c_acctbal,<,5806.87,c.c_custkey,<,90000#55828
customer c##c.c_acctbal,<,5806.87,c.c_custkey,<,110000#68226
customer c##c.c_acctbal,<,5806.87,c.c_custkey,<,130000#80432
nation n##n.n_nationkey,>,0#24
nation n##n.n_nationkey,>,2#22
nation n##n.n_nationkey,>,4#20
nation n##n.n_nationkey,>,6#18
nation n##n.n_nationkey,>,8#16
nation n##n.n_nationkey,>,10#14
nation n##n.n_nationkey,>,12#12
nation n##n.n_nationkey,>,14#10
nation n##n.n_nationkey,>,16#8
nation n##n.n_nationkey,>,18#6
nation n##n.n_nationkey,>,20#4
nation n##n.n_nationkey,>,22#2
region r##r.r_regionkey,>,0#4
region r##r.r_regionkey,>,1#3
region r##r.r_regionkey,>,2#2
region r##r.r_regionkey,>,3#1
nation n##n.n_nationkey,>,0#24
nation n##n.n_nationkey,>,2#22
nation n##n.n_nationkey,>,4#20
nation n##n.n_nationkey,>,6#18
nation n##n.n_nationkey,>,8#16
nation n##n.n_nationkey,>,10#14
nation n##n.n_nationkey,>,12#12
nation n##n.n_nationkey,>,14#10
nation n##n.n_nationkey,>,16#8
nation n##n.n_nationkey,>,18#6
nation n##n.n_nationkey,>,20#4
nation n##n.n_nationkey,>,22#2
part p##p.p_partkey,>,34959,p.p_size,<,5,p.p_retailprice,>,904.77#13343
part p##p.p_partkey,>,34959,p.p_size,<,10,p.p_retailprice,>,904.77#29886
part p##p.p_partkey,>,34959,p.p_size,<,15,p.p_retailprice,>,904.77#46652
part p##p.p_partkey,>,34959,p.p_size,<,20,p.p_retailprice,>,904.77#62925
part p##p.p_partkey,>,34959,p.p_size,<,25,p.p_retailprice,>,904.77#79353
part p##p.p_partkey,>,34959,p.p_size,<,30,p.p_retailprice,>,904.77#95798
part p##p.p_partkey,>,34959,p.p_size,<,35,p.p_retailprice,>,904.77#112381
part p##p.p_partkey,>,34959,p.p_size,<,40,p.p_retailprice,>,904.77#128932
part p##p.p_partkey,>,34959,p.p_size,<,45,p.p_retailprice,>,904.77#145403
part p##p.p_partkey,>,34959,p.p_size,<,50,p.p_retailprice,>,904.77#161836
part p##p.p_partkey,=,141457,p.p_size,>,5#1
part p##p.p_partkey,=,141457,p.p_size,>,10#1
part p##p.p_partkey,=,141457,p.p_size,>,15#1
part p##p.p_partkey,=,141457,p.p_size,>,20#1
part p##p.p_partkey,=,141457,p.p_size,>,25#1
part p##p.p_partkey,=,141457,p.p_size,>,30#1
part p##p.p_partkey,=,141457,p.p_size,>,35#1
nation n##n.n_nationkey,>,0#24
nation n##n.n_nationkey,>,2#22
nation n##n.n_nationkey,>,4#20
nation n##n.n_nationkey,>,6#18
nation n##n.n_nationkey,>,8#16
nation n##n.n_nationkey,>,10#14
nation n##n.n_nationkey,>,12#12
nation n##n.n_nationkey,>,14#10
nation n##n.n_nationkey,>,16#8
nation n##n.n_nationkey,>,18#6
nation n##n.n_nationkey,>,20#4
nation n##n.n_nationkey,>,22#2
nation n##n.n_nationkey,=,0#1
nation n##n.n_nationkey,=,2#1
nation n##n.n_nationkey,=,4#1
nation n##n.n_nationkey,=,6#1
nation n##n.n_nationkey,=,8#1
nation n##n.n_nationkey,=,10#1
nation n##n.n_nationkey,=,12#1
nation n##n.n_nationkey,=,14#1
nation n##n.n_nationkey,=,16#1
nation n##n.n_nationkey,=,18#1
nation n##n.n_nationkey,=,20#1
nation n##n.n_nationkey,=,22#1
nation n##n.n_nationkey,=,24#1
part p##p.p_partkey,<,130989,p.p_size,=,5#2618
part p##p.p_partkey,<,130989,p.p_size,=,10#2712
part p##p.p_partkey,<,130989,p.p_size,=,15#2573
part p##p.p_partkey,<,130989,p.p_size,=,20#2603
part p##p.p_partkey,<,130989,p.p_size,=,25#2546
part p##p.p_partkey,<,130989,p.p_size,=,30#2708
part p##p.p_partkey,<,130989,p.p_size,=,35#2714
part p##p.p_partkey,<,130989,p.p_size,=,40#2599
part p##p.p_partkey,<,130989,p.p_size,=,45#2562
part p##p.p_partkey,<,130989,p.p_size,=,50#2554
lineitem l##l.l_commitdate,<,'1994-01-01'#1667400
lineitem l##l.l_commitdate,<,'1996-01-01'#3491487
lineitem l##l.l_commitdate,<,'1998-01-01'#5317370
region r##r.r_regionkey,=,0#1
region r##r.r_regionkey,=,1#1
region r##r.r_regionkey,=,2#1
region r##r.r_regionkey,=,3#1
region r##r.r_regionkey,=,4#1
region r##r.r_regionkey,<,1#1
region r##r.r_regionkey,<,2#2
region r##r.r_regionkey,<,3#3
region r##r.r_regionkey,<,4#4
nation n##n.n_nationkey,>,0#24
nation n##n.n_nationkey,>,2#22
nation n##n.n_nationkey,>,4#20
nation n##n.n_nationkey,>,6#18
nation n##n.n_nationkey,>,8#16
nation n##n.n_nationkey,>,10#14
nation n##n.n_nationkey,>,12#12
nation n##n.n_nationkey,>,14#10
nation n##n.n_nationkey,>,16#8
nation n##n.n_nationkey,>,18#6
nation n##n.n_nationkey,>,20#4
nation n##n.n_nationkey,>,22#2
