region r##r.r_regionkey,=,4#1
nation n##n.n_nationkey,<,20#20
orders o##o.o_orderkey,<,5424470,o.o_orderdate,<,'1994-03-08'#447345
part p##p.p_partkey,=,95081#1
partsupp ps##ps.ps_availqty,<,2667#212611
nation n##n.n_nationkey,>,0#24
region r##r.r_regionkey,=,4#1
region r##r.r_regionkey,=,2#1
nation n##n.n_nationkey,<,24#24
part p##p.p_retailprice,<,1503.93,p.p_partkey,>,93281#48725
supplier s##s.s_acctbal,<,8861.62#8970
nation n##n.n_nationkey,>,12#12
lineitem l##l.l_discount,=,0.02#546173
lineitem l##l.l_quantity,>,15#4203309
customer c##c.c_custkey,>,135346#14654
partsupp ps##ps.ps_availqty,<,5904,ps.ps_supplycost,>,856.1#67848
orders o##o.o_orderdate,>,'1996-05-06'#511081
customer c##c.c_custkey,=,148610#1
lineitem l##l.l_quantity,=,50#119846
partsupp ps##ps.ps_availqty,=,7549,ps.ps_supplycost,<,986.16#82
partsupp ps##ps.ps_supplycost,>,917.22,ps.ps_availqty,=,7223#6
partsupp ps##ps.ps_supplycost,>,413.78,ps.ps_availqty,<,4307#202140
region r##r.r_regionkey,<,3#3
supplier s##s.s_suppkey,<,60592,s.s_acctbal,>,28.53#9070
lineitem l##l.l_commitdate,=,'1993-03-19',l.l_shipdate,<,'1996-11-09',l.l_quantity,=,26,l.l_discount,<,0.01#3
partsupp ps##ps.ps_availqty,=,4561,ps.ps_supplycost,<,39.24#2
orders o##o.o_totalprice,<,489282.56#1499961
customer c##c.c_custkey,=,110867#1
nation n##n.n_nationkey,<,16#16
customer c##c.c_custkey,=,112338,c.c_acctbal,<,9597.02#1
part p##p.p_partkey,<,109865#109864
lineitem l##l.l_commitdate,<,'1998-05-25',l.l_extendedprice,<,82301.75,l.l_discount,>,0.08,l.l_shipdate,>,'1994-03-24'#665111
nation n##n.n_nationkey,>,23#1
partsupp ps##ps.ps_availqty,<,2417#192864
nation n##n.n_nationkey,>,6#18
region r##r.r_regionkey,=,2#1
part p##p.p_partkey,<,107581,p.p_size,<,23,p.p_retailprice,>,852.27#47681
partsupp ps##ps.ps_availqty,<,7019#561487
partsupp ps##ps.ps_availqty,>,7142#228541
orders o##o.o_orderdate,>,'1995-03-06',o.o_totalprice,>,310226.21#35074
nation n##n.n_nationkey,=,20#1
region r##r.r_regionkey,<,4#4
nation n##n.n_nationkey,>,9#15
orders o##o.o_orderkey,<,4627055#1156767
orders o##o.o_orderkey,<,1043884#260975
part p##p.p_retailprice,<,1677.13,p.p_size,<,44#116574
supplier s##s.s_acctbal,=,9550.77,s.s_suppkey,<,31698#1
orders o##o.o_orderdate,>,'1996-05-30'#496297
region r##r.r_regionkey,>,3#1
nation n##n.n_nationkey,>,5#19
partsupp ps##ps.ps_availqty,=,421#99
orders o##o.o_orderdate,>,'1993-09-18'#1110659
region r##r.r_regionkey,=,1#1
orders o##o.o_orderdate,<,'1992-12-05',o.o_orderkey,=,5263332#1
region r##r.r_regionkey,<,4#4
nation n##n.n_nationkey,<,8#8
supplier s##s.s_suppkey,<,47370#10000
nation n##n.n_nationkey,<,10#10
region r##r.r_regionkey,<,3#3
region r##r.r_regionkey,=,1#1
region r##r.r_regionkey,=,2#1
nation n##n.n_nationkey,<,4#4
customer c##c.c_custkey,<,71741#71740
lineitem l##l.l_quantity,>,36,l.l_discount,>,0.03#1069123
part p##p.p_partkey,>,127883#72117
orders o##o.o_totalprice,<,311493.19,o.o_orderdate,>,'1996-04-17'#500094
orders o##o.o_orderdate,<,'1996-03-11'#953541
nation n##n.n_nationkey,=,16#1
partsupp ps##ps.ps_availqty,<,179#14327
partsupp ps##ps.ps_supplycost,>,795.44#163680
customer c##c.c_acctbal,<,5619.82#90364
customer c##c.c_acctbal,>,5686.95#58756
nation n##n.n_nationkey,<,10#10
customer c##c.c_custkey,<,130719#130718
region r##r.r_regionkey,=,0#1
lineitem l##l.l_commitdate,>,'1996-04-17',l.l_discount,=,0.06#203444
part p##p.p_retailprice,>,1975.92#7696
lineitem l##l.l_extendedprice,>,91803.53,l.l_shipdate,=,'1995-10-13',l.l_quantity,>,2#35
nation n##n.n_nationkey,<,23#23
part p##p.p_size,<,6,p.p_retailprice,>,1549.45#9069
lineitem l##l.l_shipdate,<,'1997-02-04'#4488220
lineitem l##l.l_discount,>,0.01#4910495
customer c##c.c_custkey,=,27561#1
partsupp ps##ps.ps_availqty,=,3132,ps.ps_supplycost,>,902.37#5
partsupp ps##ps.ps_availqty,<,706#56318
nation n##n.n_nationkey,=,8#1
partsupp ps##ps.ps_supplycost,>,447.33#442655
nation n##n.n_nationkey,>,15#9
nation n##n.n_nationkey,>,20#4
customer c##c.c_custkey,<,15799#15798
customer c##c.c_custkey,<,100942#100941
customer c##c.c_custkey,=,138319,c.c_acctbal,>,8443.05#1
part p##p.p_size,=,15,p.p_partkey,<,101077,p.p_retailprice,<,1735.85#1549
nation n##n.n_nationkey,=,23#1
nation n##n.n_nationkey,<,5#5
part p##p.p_size,>,34#63756
lineitem l##l.l_discount,=,0.04,l.l_quantity,=,10,l.l_commitdate,<,'1997-08-18'#8906
orders o##o.o_orderdate,=,'1994-10-16'#566
nation n##n.n_nationkey,=,1#1
part p##p.p_partkey,>,26485#173515
part p##p.p_retailprice,>,1431.93#113500
orders o##o.o_orderkey,>,5802265,o.o_orderdate,<,'1997-07-21'#41668
customer c##c.c_custkey,<,75496#75495
part p##p.p_partkey,>,183625,p.p_retailprice,>,954.04,p.p_size,<,45#14420
customer c##c.c_acctbal,>,-236.0#139593
region r##r.r_regionkey,=,1#1
region r##r.r_regionkey,>,0#4
lineitem l##l.l_shipdate,=,'1992-03-12',l.l_quantity,>,44#179
part p##p.p_retailprice,>,335.44#200000
supplier s##s.s_suppkey,<,96494#10000
partsupp ps##ps.ps_supplycost,>,258.08,ps.ps_availqty,<,4154#246546
partsupp ps##ps.ps_availqty,<,5468,ps.ps_supplycost,>,774.75#98422
lineitem l##l.l_discount,>,0.05#2727089
region r##r.r_regionkey,=,1#1
partsupp ps##ps.ps_availqty,>,7057,ps.ps_supplycost,<,207.1#48181
nation n##n.n_nationkey,>,3#21
part p##p.p_retailprice,<,1820.74,p.p_size,<,22,p.p_partkey,<,154442#55142
nation n##n.n_nationkey,>,11#13
part p##p.p_partkey,<,179707#179706
lineitem l##l.l_quantity,<,3,l.l_discount,=,0.03,l.l_commitdate,>,'1993-05-20'#17665
region r##r.r_regionkey,=,3#1
partsupp ps##ps.ps_availqty,<,2257#180284
partsupp ps##ps.ps_availqty,>,4435,ps.ps_supplycost,=,995.92#9
customer c##c.c_custkey,=,8425,c.c_acctbal,<,9262.28#1
supplier s##s.s_acctbal,>,7444.26,s.s_suppkey,<,17786#2337
partsupp ps##ps.ps_supplycost,<,421.09,ps.ps_availqty,<,7558#254354
region r##r.r_regionkey,=,1#1
part p##p.p_retailprice,>,746.85#200000
part p##p.p_size,=,26#4001
region r##r.r_regionkey,=,0#1
region r##r.r_regionkey,<,4#4
nation n##n.n_nationkey,>,10#14
region r##r.r_regionkey,>,1#3
nation n##n.n_nationkey,=,15#1
region r##r.r_regionkey,=,0#1
part p##p.p_size,=,35,p.p_partkey,<,160632#3305
lineitem l##l.l_shipdate,=,'1992-03-29'#1776
customer c##c.c_acctbal,<,6342.89,c.c_custkey,>,129228#13889
partsupp ps##ps.ps_supplycost,>,800.06,ps.ps_availqty,<,6831#109402
orders o##o.o_orderkey,<,3834285#958575
nation n##n.n_nationkey,>,9#15
region r##r.r_regionkey,<,1#1
lineitem l##l.l_discount,>,0.09,l.l_quantity,>,14,l.l_shipdate,<,'1997-11-20',l.l_extendedprice,<,51305.0#200064
supplier s##s.s_acctbal,>,6911.3#2827
partsupp ps##ps.ps_availqty,>,4964,ps.ps_supplycost,<,69.14#27220
region r##r.r_regionkey,=,0#1
nation n##n.n_nationkey,<,24#24
customer c##c.c_custkey,=,100686#1
orders o##o.o_orderkey,>,2101211#974697
nation n##n.n_nationkey,<,24#24
partsupp ps##ps.ps_availqty,<,1764#140909
customer c##c.c_custkey,>,25220#124780
customer c##c.c_custkey,=,94257#1
lineitem l##l.l_discount,<,0.04,l.l_extendedprice,<,87397.82,l.l_quantity,>,6#1878058
partsupp ps##ps.ps_availqty,<,4119#329017
part p##p.p_retailprice,>,1395.34,p.p_partkey,=,152771#1
partsupp ps##ps.ps_availqty,<,1195#95325
region r##r.r_regionkey,<,4#4
nation n##n.n_nationkey,<,23#23
region r##r.r_regionkey,<,4#4
region r##r.r_regionkey,=,4#1
region r##r.r_regionkey,=,0#1
region r##r.r_regionkey,=,2#1
region r##r.r_regionkey,>,1#3
part p##p.p_retailprice,<,957.92#1710
nation n##n.n_nationkey,<,17#17
customer c##c.c_acctbal,<,6844.47,c.c_custkey,<,144548#103061
partsupp ps##ps.ps_availqty,<,7112,ps.ps_supplycost,<,782.83#445349
region r##r.r_regionkey,>,2#2
lineitem l##l.l_commitdate,<,'1994-09-02',l.l_discount,=,0.09,l.l_quantity,<,44,l.l_extendedprice,<,8554.6#22483
part p##p.p_retailprice,<,1137.31,p.p_partkey,<,69342,p.p_size,=,29#279
lineitem l##l.l_shipdate,=,'1997-03-25'#2536
customer c##c.c_custkey,<,144559,c.c_acctbal,<,9486.23#137891
lineitem l##l.l_discount,<,0.09,l.l_commitdate,=,'1994-07-20'#2161
region r##r.r_regionkey,>,2#2
region r##r.r_regionkey,>,2#2
part p##p.p_retailprice,<,1081.34#16652
region r##r.r_regionkey,=,0#1
lineitem l##l.l_commitdate,=,'1994-08-28'#2500
region r##r.r_regionkey,<,3#3
partsupp ps##ps.ps_supplycost,=,368.93,ps.ps_availqty,<,2459#1
region r##r.r_regionkey,<,4#4
partsupp ps##ps.ps_supplycost,>,33.57#774133
orders o##o.o_orderdate,>,'1997-04-18',o.o_orderkey,>,4399390,o.o_totalprice,>,220564.61#18429
part p##p.p_retailprice,<,1822.23#164500
partsupp ps##ps.ps_supplycost,=,456.37#8
nation n##n.n_nationkey,>,13#11
partsupp ps##ps.ps_supplycost,>,506.14#395428
partsupp ps##ps.ps_availqty,<,3765,ps.ps_supplycost,>,827.99#51803
supplier s##s.s_acctbal,>,5432.31#4171
supplier s##s.s_acctbal,<,297.6,s.s_suppkey,<,55185#1173
nation n##n.n_nationkey,<,11#11
nation n##n.n_nationkey,>,11#13
lineitem l##l.l_shipdate,>,'1993-07-05',l.l_commitdate,>,'1994-01-21',l.l_extendedprice,>,76595.81,l.l_discount,>,0.01#227778
region r##r.r_regionkey,<,2#2
lineitem l##l.l_commitdate,=,'1994-08-09',l.l_discount,<,0.05#1157
region r##r.r_regionkey,<,3#3
partsupp ps##ps.ps_availqty,=,3452#77
orders o##o.o_totalprice,<,142467.0,o.o_orderdate,=,'1995-03-25',o.o_orderkey,<,4082197#211
lineitem l##l.l_extendedprice,<,98880.57,l.l_discount,=,0.09#544657
part p##p.p_partkey,=,144747#1
nation n##n.n_nationkey,>,7#17
nation n##n.n_nationkey,>,10#14
part p##p.p_retailprice,>,1376.19,p.p_partkey,=,113608#1
nation n##n.n_nationkey,>,21#3
region r##r.r_regionkey,=,4#1
orders o##o.o_orderdate,=,'1994-12-22'#668
lineitem l##l.l_shipdate,>,'1997-07-27',l.l_extendedprice,<,13180.06#186984
nation n##n.n_nationkey,<,2#2
lineitem l##l.l_extendedprice,<,68798.48,l.l_quantity,>,25#2303785
customer c##c.c_acctbal,<,8247.61,c.c_custkey,<,127156#106831
lineitem l##l.l_commitdate,<,'1993-01-30',l.l_discount,=,0.01,l.l_shipdate,<,'1996-09-14',l.l_extendedprice,<,32540.38#33598
orders o##o.o_orderkey,<,2675178#668799
nation n##n.n_nationkey,>,4#20
lineitem l##l.l_commitdate,=,'1995-04-06',l.l_shipdate,<,'1997-09-09',l.l_discount,=,0.09,l.l_quantity,<,4#12
partsupp ps##ps.ps_supplycost,<,809.22,ps.ps_availqty,<,6532#422388
part p##p.p_size,<,47#184084
partsupp ps##ps.ps_availqty,>,346#772433
orders o##o.o_orderdate,<,'1995-12-15'#899357
nation n##n.n_nationkey,<,17#17
customer c##c.c_acctbal,>,1522.68#115706
region r##r.r_regionkey,>,3#1
lineitem l##l.l_extendedprice,<,30147.34#2451105
customer c##c.c_custkey,<,32413#32412
region r##r.r_regionkey,=,4#1
orders o##o.o_orderdate,<,'1995-08-18'#825228
lineitem l##l.l_discount,<,0.06,l.l_shipdate,<,'1995-03-10',l.l_quantity,>,35,l.l_commitdate,>,'1994-09-28'#65837
orders o##o.o_totalprice,>,196883.23#466890
partsupp ps##ps.ps_supplycost,=,578.3#8
region r##r.r_regionkey,<,2#2
lineitem l##l.l_discount,<,0.01#544886
nation n##n.n_nationkey,=,15#1
customer c##c.c_custkey,<,124130#124129
customer c##c.c_acctbal,<,3530.44#62076
partsupp ps##ps.ps_availqty,<,9263#740700
orders o##o.o_totalprice,>,104691.17#973351
lineitem l##l.l_discount,>,0.05,l.l_extendedprice,>,85865.43,l.l_shipdate,>,'1992-11-29',l.l_commitdate,=,'1996-10-09'#27
nation n##n.n_nationkey,=,5#1
nation n##n.n_nationkey,<,3#3
region r##r.r_regionkey,=,4#1
lineitem l##l.l_commitdate,<,'1992-02-07',l.l_shipdate,<,'1993-04-26'#1162
orders o##o.o_orderdate,>,'1995-08-13',o.o_totalprice,>,444783.59#190
supplier s##s.s_acctbal,>,6535.26#3153
partsupp ps##ps.ps_supplycost,=,936.27,ps.ps_availqty,>,2218#8
region r##r.r_regionkey,=,0#1
lineitem l##l.l_quantity,<,39,l.l_commitdate,=,'1992-09-30',l.l_discount,<,0.06#1033
customer c##c.c_custkey,<,74499,c.c_acctbal,<,5429.15#43706
part p##p.p_retailprice,<,1122.66,p.p_size,>,43#3458
customer c##c.c_custkey,=,56739#1
part p##p.p_size,>,7#171686
customer c##c.c_custkey,=,56740#1
nation n##n.n_nationkey,=,15#1
region r##r.r_regionkey,=,1#1
lineitem l##l.l_shipdate,=,'1998-04-13',l.l_discount,<,0.04,l.l_extendedprice,<,70624.75,l.l_quantity,<,20#321
partsupp ps##ps.ps_availqty,=,4551#81
orders o##o.o_totalprice,<,427700.62,o.o_orderkey,>,2902388,o.o_orderdate,>,'1996-10-03'#215194
customer c##c.c_acctbal,<,969.06#26703
region r##r.r_regionkey,<,4#4
customer c##c.c_acctbal,<,35.19#14175
partsupp ps##ps.ps_availqty,=,4505,ps.ps_supplycost,>,479.26#44
region r##r.r_regionkey,>,0#4
region r##r.r_regionkey,<,1#1
lineitem l##l.l_quantity,<,2#120401
nation n##n.n_nationkey,>,22#2
region r##r.r_regionkey,>,2#2
customer c##c.c_acctbal,>,8330.53#22738
partsupp ps##ps.ps_supplycost,>,15.16#788776
orders o##o.o_orderdate,=,'1994-03-01',o.o_orderkey,>,1237437#478
part p##p.p_partkey,<,11668#11667
part p##p.p_partkey,>,195777,p.p_size,=,20,p.p_retailprice,<,1121.56#4
nation n##n.n_nationkey,>,22#2
nation n##n.n_nationkey,=,2#1
supplier s##s.s_suppkey,<,77484#10000
region r##r.r_regionkey,=,2#1
lineitem l##l.l_extendedprice,<,83730.99#5808480
part p##p.p_size,=,37#4014
partsupp ps##ps.ps_availqty,<,3265,ps.ps_supplycost,=,979.3#4
part p##p.p_size,<,23,p.p_retailprice,>,727.86,p.p_partkey,>,137113#27746
lineitem l##l.l_quantity,=,35,l.l_shipdate,>,'1994-05-12'#80880
lineitem l##l.l_quantity,>,41,l.l_commitdate,=,'1997-04-30',l.l_discount,=,0.05#38
partsupp ps##ps.ps_supplycost,<,701.59,ps.ps_availqty,>,5880#231529
region r##r.r_regionkey,<,2#2
partsupp ps##ps.ps_availqty,<,5019#401250
supplier s##s.s_suppkey,<,80821,s.s_acctbal,<,5529.32#5922
orders o##o.o_totalprice,<,361713.89,o.o_orderdate,>,'1995-10-15',o.o_orderkey,<,5692139#599074
orders o##o.o_orderkey,>,904756,o.o_orderdate,<,'1996-10-10'#922728
part p##p.p_size,>,11,p.p_partkey,<,156461,p.p_retailprice,>,1885.75#11219
customer c##c.c_custkey,>,87333#62667
region r##r.r_regionkey,=,2#1
orders o##o.o_orderdate,=,'1993-09-23'#559
partsupp ps##ps.ps_supplycost,=,345.37#7
lineitem l##l.l_extendedprice,<,70622.7,l.l_shipdate,=,'1996-05-06',l.l_discount,=,0.03,l.l_commitdate,=,'1996-06-25'#1
partsupp ps##ps.ps_supplycost,>,72.59,ps.ps_availqty,<,9609#713880
region r##r.r_regionkey,=,2#1
partsupp ps##ps.ps_availqty,=,4669,ps.ps_supplycost,<,387.43#37
lineitem l##l.l_discount,<,0.02#1090720
region r##r.r_regionkey,=,4#1
orders o##o.o_orderdate,>,'1997-01-18',o.o_orderkey,>,3127486#167711
lineitem l##l.l_commitdate,=,'1996-10-02',l.l_discount,>,0.08,l.l_quantity,>,6#380
supplier s##s.s_acctbal,>,5491.68#4104
region r##r.r_regionkey,>,0#4
orders o##o.o_orderkey,=,4487782#1
nation n##n.n_nationkey,>,15#9
orders o##o.o_totalprice,>,308658.84,o.o_orderdate,>,'1997-11-14'#7628
lineitem l##l.l_quantity,<,24#2758822
region r##r.r_regionkey,<,4#4
nation n##n.n_nationkey,<,12#12
region r##r.r_regionkey,>,0#4
orders o##o.o_orderkey,>,2189224#952689
orders o##o.o_orderkey,<,5513101#1378279
nation n##n.n_nationkey,=,22#1
partsupp ps##ps.ps_availqty,>,4716#422916
lineitem l##l.l_commitdate,<,'1998-04-03',l.l_discount,=,0.03,l.l_shipdate,<,'1995-11-19',l.l_extendedprice,<,15178.71#61477
lineitem l##l.l_commitdate,>,'1996-05-16',l.l_extendedprice,<,40294.42#1192195
nation n##n.n_nationkey,=,6#1
partsupp ps##ps.ps_supplycost,<,674.83,ps.ps_availqty,=,2555#42
customer c##c.c_custkey,>,75852#74148
supplier s##s.s_acctbal,>,3493.68#5933
customer c##c.c_acctbal,<,5933.03,c.c_custkey,>,83303#41998
orders o##o.o_totalprice,<,378438.41#1491586
partsupp ps##ps.ps_availqty,<,9506,ps.ps_supplycost,>,418.68#442590
nation n##n.n_nationkey,<,19#19
customer c##c.c_acctbal,>,0.63#136298
partsupp ps##ps.ps_supplycost,>,511.82#390813
customer c##c.c_acctbal,<,6953.66#108451
customer c##c.c_acctbal,>,9135.24#11725
partsupp ps##ps.ps_supplycost,=,894.55#8
customer c##c.c_acctbal,>,5635.74,c.c_custkey,=,46368#1
lineitem l##l.l_commitdate,<,'1993-10-14'#1469875
customer c##c.c_custkey,>,8474,c.c_acctbal,>,6445.6#45899
lineitem l##l.l_quantity,>,49,l.l_commitdate,=,'1993-11-23',l.l_shipdate,<,'1996-08-18',l.l_extendedprice,>,33984.12#51
lineitem l##l.l_extendedprice,>,44467.76,l.l_discount,<,0.07,l.l_commitdate,>,'1995-02-01',l.l_shipdate,>,'1992-05-26'#834479
supplier s##s.s_acctbal,=,1431.24#1
partsupp ps##ps.ps_supplycost,>,159.14,ps.ps_availqty,>,4993#337535
orders o##o.o_orderdate,<,'1993-09-30',o.o_orderkey,>,4203492#118616
partsupp ps##ps.ps_supplycost,>,169.95,ps.ps_availqty,>,7898#140050
supplier s##s.s_acctbal,>,9416.43,s.s_suppkey,<,29469#520
part p##p.p_partkey,=,72959#1
nation n##n.n_nationkey,<,14#14
orders o##o.o_orderkey,<,4641287,o.o_totalprice,>,423318.15,o.o_orderdate,>,'1992-11-21'#887
region r##r.r_regionkey,=,2#1
lineitem l##l.l_quantity,>,18,l.l_discount,=,0.07#349673
nation n##n.n_nationkey,=,6#1
customer c##c.c_acctbal,<,80.97#14825
region r##r.r_regionkey,=,3#1
nation n##n.n_nationkey,<,6#6
nation n##n.n_nationkey,<,18#18
region r##r.r_regionkey,>,3#1
customer c##c.c_custkey,<,70974,c.c_acctbal,<,5942.41#44791
partsupp ps##ps.ps_supplycost,<,867.39,ps.ps_availqty,=,5590#66
lineitem l##l.l_extendedprice,>,30464.79,l.l_commitdate,<,'1995-11-03',l.l_quantity,>,44,l.l_shipdate,>,'1994-01-18'#195685
customer c##c.c_custkey,=,80531#1
supplier s##s.s_acctbal,>,1963.22,s.s_suppkey,<,61864#7330
part p##p.p_partkey,<,190503,p.p_size,<,48#179204
partsupp ps##ps.ps_supplycost,>,394.15,ps.ps_availqty,<,93#4468
orders o##o.o_totalprice,<,322931.78#1451377
part p##p.p_size,<,28,p.p_partkey,<,85377#46398
customer c##c.c_acctbal,<,175.18#16035
customer c##c.c_acctbal,>,4276.51#77739
lineitem l##l.l_shipdate,>,'1997-06-17'#1178323
partsupp ps##ps.ps_supplycost,<,135.15,ps.ps_availqty,>,1213#94030
partsupp ps##ps.ps_availqty,>,4897,ps.ps_supplycost,>,200.79#326882
nation n##n.n_nationkey,<,18#18
partsupp ps##ps.ps_availqty,<,9890,ps.ps_supplycost,>,932.75#53126
supplier s##s.s_acctbal,<,3359.39#3949
lineitem l##l.l_commitdate,=,'1997-09-29'#2563
partsupp ps##ps.ps_supplycost,=,959.83#7
partsupp ps##ps.ps_supplycost,>,68.04,ps.ps_availqty,=,9262#78
nation n##n.n_nationkey,>,2#22
lineitem l##l.l_quantity,<,30,l.l_shipdate,<,'1993-09-15'#808301
partsupp ps##ps.ps_availqty,>,9425#46221
partsupp ps##ps.ps_supplycost,<,575.16,ps.ps_availqty,=,6389#55
region r##r.r_regionkey,<,3#3
partsupp ps##ps.ps_availqty,=,3378#83
part p##p.p_partkey,=,139834#1
region r##r.r_regionkey,=,2#1
partsupp ps##ps.ps_availqty,=,4964#86
lineitem l##l.l_shipdate,=,'1996-12-23'#2446
customer c##c.c_acctbal,>,5653.33#59188
partsupp ps##ps.ps_availqty,=,8306,ps.ps_supplycost,<,478.5#42
nation n##n.n_nationkey,=,12#1
part p##p.p_retailprice,=,1301.21#10
orders o##o.o_orderkey,>,5430447,o.o_totalprice,<,22780.21#7339
customer c##c.c_custkey,=,135954#1
region r##r.r_regionkey,<,3#3
nation n##n.n_nationkey,=,2#1
orders o##o.o_orderkey,<,3895950#973991
orders o##o.o_totalprice,<,238174.11,o.o_orderkey,<,1075408,o.o_orderdate,<,'1998-01-20'#201455
partsupp ps##ps.ps_supplycost,<,748.97#598967
customer c##c.c_custkey,>,34029#115971
orders o##o.o_orderdate,=,'1994-07-15',o.o_orderkey,<,1548762#161
part p##p.p_retailprice,>,1181.98,p.p_size,>,37#42274
part p##p.p_size,<,24#92370
supplier s##s.s_acctbal,>,-471.8#9518
customer c##c.c_custkey,=,8943#1
customer c##c.c_acctbal,<,-871.16#1778
partsupp ps##ps.ps_availqty,<,7985,ps.ps_supplycost,>,456.86#347071
nation n##n.n_nationkey,=,11#1
partsupp ps##ps.ps_availqty,>,5942#324795
orders o##o.o_totalprice,<,234055.27,o.o_orderdate,=,'1995-05-13'#494
part p##p.p_retailprice,>,1188.38#162100
nation n##n.n_nationkey,=,4#1
part p##p.p_size,=,47#4026
partsupp ps##ps.ps_availqty,>,5099#392289
nation n##n.n_nationkey,>,14#10
part p##p.p_retailprice,>,1220.46#155700
supplier s##s.s_acctbal,<,9444.37#9497
region r##r.r_regionkey,=,3#1
partsupp ps##ps.ps_supplycost,>,963.28#29210
orders o##o.o_orderdate,=,'1995-02-21'#614
part p##p.p_retailprice,<,1334.29,p.p_size,<,23#29883
nation n##n.n_nationkey,>,15#9
lineitem l##l.l_commitdate,>,'1993-02-07',l.l_shipdate,>,'1993-01-23',l.l_quantity,=,49,l.l_discount,=,0.04#9316
orders o##o.o_orderdate,<,'1996-12-08',o.o_orderkey,<,4809566#900620
region r##r.r_regionkey,>,0#4
customer c##c.c_custkey,>,86236#63764
nation n##n.n_nationkey,=,23#1
lineitem l##l.l_discount,=,0.03,l.l_commitdate,=,'1995-08-22',l.l_extendedprice,<,69910.74#196
part p##p.p_partkey,>,143466#56534
partsupp ps##ps.ps_supplycost,<,856.79,ps.ps_availqty,<,5764#394909
customer c##c.c_acctbal,>,-5.24,c.c_custkey,<,82032#74560
lineitem l##l.l_shipdate,<,'1997-06-11',l.l_extendedprice,<,33700.79#2199502
orders o##o.o_orderkey,>,2967887,o.o_totalprice,<,66602.84#156135
orders o##o.o_orderdate,<,'1998-11-17'#1500000
nation n##n.n_nationkey,<,1#1
customer c##c.c_custkey,<,56615#56614
part p##p.p_size,=,21,p.p_retailprice,>,714.79#4004
partsupp ps##ps.ps_availqty,>,5708#343604
customer c##c.c_acctbal,<,5806.87,c.c_custkey,<,114344#70888
nation n##n.n_nationkey,>,14#10
region r##r.r_regionkey,>,1#3
nation n##n.n_nationkey,>,8#16
part p##p.p_partkey,>,34959,p.p_size,<,14,p.p_retailprice,>,904.77#43204
part p##p.p_partkey,=,141457,p.p_size,>,38#1
partsupp ps##ps.ps_availqty,>,5872#330445
nation n##n.n_nationkey,>,13#11
nation n##n.n_nationkey,=,12#1
part p##p.p_partkey,<,130989,p.p_size,=,12#2620
part p##p.p_partkey,<,169667,p.p_retailprice,>,164.06#169666
lineitem l##l.l_commitdate,<,'1992-03-24'#58287
region r##r.r_regionkey,=,1#1
region r##r.r_regionkey,<,3#3
part p##p.p_retailprice,>,750.3#200000
nation n##n.n_nationkey,>,19#5
lineitem l##l.l_commitdate,<,'1993-02-01',l.l_extendedprice,>,91261.55#8747
partsupp ps##ps.ps_supplycost,>,846.13#123151
nation n##n.n_nationkey,=,11#1
supplier s##s.s_suppkey,<,25318#10000
nation n##n.n_nationkey,<,4#4
lineitem l##l.l_commitdate,=,'1995-08-05'#2531
orders o##o.o_orderdate,<,'1993-07-08',o.o_orderkey,<,1661293,o.o_totalprice,<,472129.22#95031
partsupp ps##ps.ps_supplycost,<,992.3,ps.ps_availqty,<,904#71479
region r##r.r_regionkey,<,4#4
region r##r.r_regionkey,>,2#2
region r##r.r_regionkey,<,1#1
customer c##c.c_custkey,<,54195,c.c_acctbal,>,6044.63#19394
region r##r.r_regionkey,=,0#1
part p##p.p_partkey,>,86705#113295
region r##r.r_regionkey,>,3#1
nation n##n.n_nationkey,=,5#1
partsupp ps##ps.ps_supplycost,>,715.31#227981
orders o##o.o_orderdate,<,'1998-05-24',o.o_totalprice,<,54335.18#229806
nation n##n.n_nationkey,=,17#1
lineitem l##l.l_extendedprice,<,47882.5,l.l_quantity,=,15#120324
region r##r.r_regionkey,=,0#1
customer c##c.c_acctbal,>,570.35,c.c_custkey,>,10762#119456
supplier s##s.s_acctbal,<,4082.39,s.s_suppkey,>,7397#1182
region r##r.r_regionkey,>,0#4
customer c##c.c_custkey,=,124893#1
orders o##o.o_orderdate,<,'1994-08-31',o.o_totalprice,>,245332.11#99288
part p##p.p_retailprice,<,1838.93,p.p_size,=,30#3446
partsupp ps##ps.ps_availqty,<,2857#227693
orders o##o.o_orderkey,>,175634,o.o_totalprice,<,402744.69#1452953
supplier s##s.s_acctbal,<,6817.54#7091
customer c##c.c_custkey,=,106377,c.c_acctbal,<,8719.84#1
customer c##c.c_acctbal,<,5030.26#82444
lineitem l##l.l_commitdate,=,'1994-06-08',l.l_shipdate,<,'1998-03-09',l.l_quantity,=,43#46
lineitem l##l.l_extendedprice,<,61036.19,l.l_shipdate,>,'1997-12-13'#596815
region r##r.r_regionkey,=,0#1
region r##r.r_regionkey,=,2#1
partsupp ps##ps.ps_availqty,=,5040#82
nation n##n.n_nationkey,>,14#10
orders o##o.o_orderdate,>,'1996-08-05'#454311
nation n##n.n_nationkey,<,15#15
orders o##o.o_orderkey,>,5772382,o.o_orderdate,<,'1996-12-11'#42681
nation n##n.n_nationkey,=,4#1
part p##p.p_size,>,13,p.p_partkey,>,84070,p.p_retailprice,<,1423.1#32649
nation n##n.n_nationkey,=,19#1
orders o##o.o_totalprice,<,96092.37#478897
part p##p.p_partkey,=,13635,p.p_size,>,16,p.p_retailprice,>,613.97#1
